path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
jenis_tanah/kurang subur\pasir-079.jpg,0.0002843192447826767,0.07528559198572136,13.148257610576138,272033401.0000063,2706801.0000000093,0.0002843192447826767,0.6667335590991814,0.00020003793560026948,0.060350779185346724,13.354469839912518,272033401.0000015,2706800.9999999027,0.00020003793560026948,0.5525849792545744,0.00031250664156460715,0.08158884264753122,13.019794207945099,272033400.99999815,2706800.999999932,0.00031250664156460715,0.7020626489038727,0.00020681635125340624,0.061560396858562,13.310212211930736,272033400.9999838,2706801.000000152,0.00020681635125340624,0.5650157133523093,kurang subur
jenis_tanah/kurang subur\pasir-080.jpg,0.00019362851013350374,0.09237541040655393,13.217595806143267,272033401.000034,2706801.0000003953,0.00019362851013350374,0.8518623155312351,0.00015546262804171213,0.07749111164439096,13.43219763031295,272033401.0000041,2706800.999999965,0.00015546262804171213,0.7923634900695544,0.00020679031703096256,0.09743968746660998,13.119762958188032,272033400.9999942,2706801.0000001346,0.00020679031703096256,0.872779342620439,0.00016790343029287998,0.08189214867135783,13.34524644508528,272033401.00001997,2706800.9999997984,0.00016790343029287998,0.8212808597918341,kurang subur
jenis_tanah/kurang subur\pasir-081.jpg,0.00019381999302093593,0.09251824574071521,13.218926738409925,272033401.0000232,2706801.0000001388,0.00019381999302093593,0.8518886138030195,0.0001678010529119317,0.08191933091372533,13.346314561612957,272033401.0000257,2706800.9999998566,0.0001678010529119317,0.8211375160460372,0.00020691462962111853,0.097561645064052,13.121064410425682,272033400.99999833,2706800.9999997118,0.00020691462962111853,0.872633581426161,0.00015553881769088575,0.07759539025261822,13.433153418364151,272033400.99999285,2706801.0000001686,0.00015553881769088575,0.7925260821431742,kurang subur
jenis_tanah/kurang subur\pasir-082.jpg,0.00019356048116208404,0.09258263998162093,13.218723201257546,272033401.0000263,2706801.000000138,0.00019356048116208404,0.8519424709391932,0.00016759429226394595,0.0819191402822652,13.345704521241853,272033401.00002205,2706800.999999916,0.00016759429226394595,0.8212336412717537,0.00020663954816031689,0.0975550691509167,13.120739269920877,272033400.9999951,2706800.999999738,0.00020663954816031689,0.872741183348186,0.00015542338574848493,0.07749418463030854,13.43320703890104,272033400.99999315,2706801.000000261,0.00015542338574848493,0.7926463118385744,kurang subur
jenis_tanah/kurang subur\pasir-083.jpg,0.00023451664221203048,0.0962773829270075,13.145742642221872,272033400.99997246,2706800.9999998566,0.00023451664221203048,0.8543627232771925,0.0001808106034277361,0.07947875594635945,13.372619247032617,272033400.99996716,2706800.9999998445,0.0001808106034277361,0.7884008433321645,0.0002431212716373032,0.09920108342862717,13.074655774923999,272033400.99998003,2706801.0000002207,0.0002431212716373032,0.8668008174881675,0.0001976461652311967,0.08459219634959517,13.287858298648205,272033400.9999727,2706800.9999999576,0.0001976461652311967,0.8176197638916052,kurang subur
jenis_tanah/kurang subur\pasir-084.jpg,0.00023511137849621368,0.09635898006368851,13.146865009540791,272033400.99998426,2706800.9999998263,0.00023511137849621368,0.8542610465725831,0.00019772940158933414,0.08456139960830884,13.288340315275756,272033400.9999608,2706801.0000001797,0.00019772940158933414,0.8173347138596155,0.0002435966869081524,0.09931811160016514,13.075797028542167,272033400.9999782,2706800.9999999423,0.0002435966869081524,0.8666944245988565,0.0001811105156535212,0.07954549652436312,13.373654743696996,272033400.99997723,2706800.9999995898,0.0001811105156535212,0.7885560133569153,kurang subur
jenis_tanah/kurang subur\pasir-085.jpg,0.00023490870136832044,0.09643227093340735,13.147026405844807,272033400.999987,2706800.9999997495,0.00023490870136832044,0.8542810997362466,0.00019758217373269795,0.08466120528041486,13.288434767007747,272033400.9999731,2706800.999999989,0.00019758217373269795,0.817390924791701,0.00024338534349513947,0.09934934701737981,13.075330585992363,272033400.99998415,2706800.9999999003,0.00024338534349513947,0.8668064382622903,0.00018111048872322729,0.07949617467876738,13.373113513814443,272033400.9999783,2706800.9999995977,0.00018111048872322729,0.7886632692878534,kurang subur
jenis_tanah/kurang subur\pasir-086.jpg,0.0007801031308415256,0.1256257171349079,13.057282668944683,272033400.9999961,2706801.0000003837,0.0007801031308415256,0.9211941248147985,0.0006786706835175565,0.10936534279185788,13.266861517325655,272033400.99995536,2706801.000000153,0.0006786706835175565,0.8922788550912981,0.00065954673539273,0.1135637349063521,13.251081925124778,272033401.00000113,2706801.0000011255,0.00065954673539273,0.8924097274887764,0.0006773747029540961,0.11054928609159351,13.277691714128869,272033400.9999576,2706800.99999983,0.0006773747029540961,0.8896753321693555,kurang subur
jenis_tanah/kurang subur\pasir-087.jpg,0.0007810844753596579,0.12552777154557462,13.057027274384165,272033400.999996,2706801.000000398,0.0007810844753596579,0.9211929259033323,0.0006761504532669254,0.110159340246962,13.277259061779906,272033400.99995774,2706800.999999824,0.0006761504532669254,0.8896682230679175,0.0006596677158382841,0.11351250121741613,13.251045810099239,272033401.00000054,2706801.000001108,0.0006596677158382841,0.8924087343066252,0.0006791103065984201,0.10941153709438703,13.266505624720928,272033400.99995536,2706801.0000001374,0.0006791103065984201,0.8922824017789375,kurang subur
jenis_tanah/kurang subur\pasir-088.jpg,0.000781558192369745,0.1255225624454886,13.05627237773961,272033400.99999547,2706801.00000041,0.000781558192369745,0.9211909610406882,0.000677864168942772,0.11050357884641339,13.277012534373075,272033400.9999576,2706800.9999998207,0.000677864168942772,0.8896742345931036,0.0006605958626940283,0.11347559476867591,13.250609527866848,272033400.99999857,2706801.000001112,0.0006605958626940283,0.89240142957392,0.000679205019309269,0.10951041525517123,13.265792705842575,272033400.9999556,2706801.000000153,0.000679205019309269,0.8922718263558562,kurang subur
jenis_tanah/kurang subur\pasir-089.jpg,0.0004374671218600431,0.11439955952952896,13.322687745174948,272033400.99999434,2706800.999999992,0.0004374671218600431,0.9239066288999217,0.000369537985469999,0.09780772674084777,13.561684818755388,272033400.9999511,2706800.9999995385,0.000369537985469999,0.8912961492121635,0.0003669388169718279,0.10118290576236068,13.530866085003476,272033400.9999795,2706801.0000005024,0.0003669388169718279,0.8950710734602682,0.00037247758644733163,0.09933011458487953,13.553298998084907,272033400.9999527,2706801.000000293,0.00037247758644733163,0.892742090725437,kurang subur
jenis_tanah/kurang subur\pasir-090.jpg,0.0004273967996013661,0.11389632643476087,13.329511179174458,272033400.9999966,2706801.00000038,0.0004273967996013661,0.9241539957723705,0.00036359802607590524,0.0988489415822664,13.560319213554202,272033400.9999524,2706801.000000287,0.00036359802607590524,0.8928462665505569,0.00035876708911788935,0.10040311517773338,13.535450865657014,272033400.9999903,2706801.0000000237,0.00035876708911788935,0.8949399140577554,0.00036064890374852765,0.09720253795931781,13.56939307161644,272033400.99995154,2706801.00000028,0.00036064890374852765,0.8909782297850574,kurang subur
jenis_tanah/kurang subur\pasir-091.jpg,0.0004252771208921839,0.11420199746392527,13.328260354454821,272033401.00000036,2706800.999999887,0.0004252771208921839,0.9240888308851984,0.00036137477625921893,0.09895106055738871,13.55935327249838,272033400.9999498,2706801.000000146,0.00036137477625921893,0.8929466750789141,0.00035578018104401267,0.10054707883545491,13.53606844916837,272033400.99998975,2706800.999999915,0.00035578018104401267,0.895288298859153,0.00035942424660842715,0.09770169193162305,13.56717892672659,272033400.99995226,2706801.0000002445,0.00035942424660842715,0.8911266788472267,kurang subur
jenis_tanah/kurang subur\pasir-092.jpg,0.0003564343715912029,0.08806746386295128,13.13729065112248,272033400.9999702,2706800.999999892,0.0003564343715912029,0.82375226389271,0.0002322630611601391,0.06809500630090026,13.392529673268665,272033400.9999939,2706801.000000134,0.0002322630611601391,0.7352850975042823,0.00037461470601549867,0.09513433089066584,13.039120618957838,272033400.9999836,2706800.9999998193,0.00037461470601549867,0.8409380992142262,0.000246786811482,0.0731102248859752,13.32454074119424,272033401.0000153,2706800.9999999474,0.000246786811482,0.7606435298162479,kurang subur
jenis_tanah/kurang subur\pasir-093.jpg,0.0003546435465141994,0.08790950838357053,13.136772063110355,272033400.99997425,2706800.9999998836,0.0003546435465141994,0.8236996765543299,0.0002477513271084301,0.07276708199655649,13.327451960046593,272033401.0000206,2706800.9999997783,0.0002477513271084301,0.761037745896373,0.0003762407773852377,0.0952467153117187,13.04032756470444,272033400.9999911,2706800.9999999776,0.0003762407773852377,0.8416625600555798,0.00023444173175529124,0.06764703274220886,13.393059250633355,272033401.00008076,2706800.999999729,0.00023444173175529124,0.7364267419145523,kurang subur
jenis_tanah/kurang subur\pasir-094.jpg,0.0003545277424570855,0.08789181294066095,13.13834616925234,272033400.99997604,2706800.999999858,0.0003545277424570855,0.8244045841140145,0.00024817660913329455,0.0730778074487703,13.327833472175831,272033401.00001585,2706800.9999997867,0.00024817660913329455,0.7618807073657214,0.0003779624626445508,0.09507356767496192,13.042319413314143,272033400.99998826,2706800.9999998766,0.0003779624626445508,0.8431526076837136,0.00023277867765999236,0.06784272576006804,13.395808785366983,272033400.99998915,2706801.000000034,0.00023277867765999236,0.7373905775887103,kurang subur
jenis_tanah/kurang subur\pasir-095.jpg,8.694397738441586e-05,0.047910579285609683,13.9960796308451,272033401.0000076,2706801.0000002286,8.694397738441586e-05,0.7362168232052436,7.855861871962873e-05,0.04150765641065397,14.10842094352598,272033400.99998474,2706800.9999995707,7.855861871962873e-05,0.6815099916244222,8.327388827185578e-05,0.045045541134248857,14.046286772765702,272033401.0000088,2706801.0000008936,8.327388827185578e-05,0.7160478875968677,8.153233445203362e-05,0.04365165545647972,14.067209296686734,272033400.9999721,2706801.00000027,8.153233445203362e-05,0.7008540236609931,kurang subur
jenis_tanah/kurang subur\pasir-096.jpg,8.743944955883131e-05,0.04816293802819732,13.994400425338984,272033401.0000211,2706800.9999997993,8.743944955883131e-05,0.736096691800051,8.171489177969718e-05,0.04356977121002418,14.066727872020802,272033400.9999796,2706801.0000003497,8.171489177969718e-05,0.700982636631401,8.36402927624643e-05,0.04494931832873863,14.04403226655976,272033401.00001216,2706800.999999887,8.36402927624643e-05,0.716205299029176,7.873153986346374e-05,0.04136912255574154,14.107337054819695,272033400.99996823,2706801.0000002463,7.873153986346374e-05,0.681381323952914,kurang subur
jenis_tanah/kurang subur\pasir-097.jpg,8.712142753365833e-05,0.0480168908261865,13.995317325497785,272033401.0000165,2706800.999999891,8.712142753365833e-05,0.7364750363855066,8.171304074530193e-05,0.04356803117617546,14.066181033459367,272033400.99997944,2706801.0000000345,8.171304074530193e-05,0.7013035251297143,8.333566059353303e-05,0.04503796186469609,14.044151613051008,272033401.0000112,2706800.999999892,8.333566059353303e-05,0.7163699972856704,7.880044155868663e-05,0.041661805865468096,14.10738256635399,272033400.9999715,2706801.0000002333,7.880044155868663e-05,0.6818462938892117,kurang subur
jenis_tanah/kurang subur\pasir-098.jpg,9.135247501237751e-05,0.04655423172960492,13.981489293092498,272033401.0000105,2706801.0000003725,9.135247501237751e-05,0.700296846798455,8.327452149702374e-05,0.04119698430733133,14.07662104248451,272033401.00001645,2706801.0000001877,8.327452149702374e-05,0.6474484099691646,8.964933478572496e-05,0.04459035343692837,14.009918705679704,272033401.0000005,2706801.000000418,8.964933478572496e-05,0.6872759037137055,8.562590584682306e-05,0.04391197951791517,14.04705391929823,272033401.0000188,2706800.999999949,8.562590584682306e-05,0.6617882520529824,kurang subur
jenis_tanah/kurang subur\pasir-099.jpg,9.106254680882323e-05,0.04631024333748586,13.984528046283652,272033401.00004584,2706800.999999811,9.106254680882323e-05,0.7000611946401792,8.520092641962545e-05,0.044084238028455375,14.05117965702556,272033401.00001603,2706801.0000001723,8.520092641962545e-05,0.6623086788608253,8.898464786484593e-05,0.044935527721615014,14.013259670232951,272033401.0000005,2706801.000000423,8.898464786484593e-05,0.687696054612119,8.27260056322217e-05,0.04126542030988883,14.081912223309287,272033401.00001734,2706801.000000073,8.27260056322217e-05,0.6477843323192011,kurang subur
jenis_tanah/kurang subur\pasir-100.jpg,9.152440774240088e-05,0.046433731962485465,13.983204941415083,272033400.9999549,2706801.0000001406,9.152440774240088e-05,0.70077036222547,8.53294071645163e-05,0.04386924222187771,14.048635199405538,272033401.00000864,2706801.000000044,8.53294071645163e-05,0.6626560981161234,8.912511381735929e-05,0.04470499723692408,14.010973173073104,272033400.99998546,2706800.9999996214,8.912511381735929e-05,0.6878867353274153,8.31245847068106e-05,0.041176773589577303,14.078575086272819,272033401.00003093,2706801.000000173,8.31245847068106e-05,0.6477566555100601,kurang subur
jenis_tanah/kurang subur\pasir-101.jpg,0.00012915230945187116,0.045452296526783065,13.45046968857644,272033400.9999909,2706800.9999997816,0.00012915230945187116,0.5270845901938039,0.00012643610947496447,0.043805155067402145,13.469636659018525,272033400.9999661,2706801.0000000927,0.00012643610947496447,0.5081826936955558,0.00012927772038573657,0.04516580724181423,13.450805519008576,272033400.9999951,2706801.000000702,0.00012927772038573657,0.5287017105850302,0.00012736331724779495,0.04430456245834748,13.458890283099604,272033400.9999638,2706800.9999997853,0.00012736331724779495,0.5227146484995251,kurang subur
jenis_tanah/kurang subur\pasir-102.jpg,0.00012893427627204776,0.04535666346135793,13.450680664438389,272033400.999986,2706800.9999998873,0.00012893427627204776,0.5252029163934839,0.00012707278012488992,0.04465701840081544,13.459181103766756,272033400.999964,2706800.9999997094,0.00012707278012488992,0.521740757751859,0.00012883186830955158,0.04488781916513789,13.452393299927925,272033400.9999932,2706801.000000011,0.00012883186830955158,0.5298264661288089,0.00012598241748341653,0.0439595355981872,13.472304923871116,272033400.9999636,2706801.0000001206,0.00012598241748341653,0.5074345631026922,kurang subur
jenis_tanah/kurang subur\pasir-103.jpg,0.00012910399064651267,0.04528426907091141,13.450681772642048,272033400.99998856,2706800.999999904,0.00012910399064651267,0.5271970956229541,0.0001276443587490183,0.044590076848118464,13.458066858317004,272033400.9999691,2706801.0000000126,0.0001276443587490183,0.5225540246087329,0.00012926129421405154,0.04482289495611338,13.449773682393474,272033400.99998623,2706800.999999955,0.00012926129421405154,0.5293439686904003,0.00012643445299304808,0.043768627120988,13.469133453024998,272033400.9999661,2706801.0000001146,0.00012643445299304808,0.5097771539189927,kurang subur
jenis_tanah/kurang subur\pasir-104.jpg,0.00011822635882767999,0.04265450446893905,13.5745313199468,272033400.9999918,2706801.000000043,0.00011822635882767999,0.5159032692861056,0.00011550490745719054,0.041914704912890725,13.594719761791808,272033400.99995846,2706801.0000001052,0.00011550490745719054,0.49333066066943493,0.00011808566980523782,0.04333358755226953,13.56909468838715,272033401.00000256,2706800.9999998487,0.00011808566980523782,0.5190589374014016,0.00011645231788238693,0.04266846986549416,13.585629087565932,272033400.9999666,2706801.0000003017,0.00011645231788238693,0.5042355775444787,kurang subur
jenis_tanah/kurang subur\pasir-105.jpg,0.00011851875765601389,0.04290934243402357,13.571186309109732,272033400.9999874,2706801.0000002584,0.00011851875765601389,0.5172231542621443,0.00011679076179035074,0.042552904948113666,13.58182388846635,272033400.9999674,2706801.000000118,0.00011679076179035074,0.5046336940913895,0.00011872235293532111,0.043411778224704343,13.565059072161159,272033400.9999949,2706800.999999808,0.00011872235293532111,0.5199211165345239,0.00011614783242004694,0.04168582301582853,13.59054078433277,272033400.99995995,2706801.0000000903,0.00011614783242004694,0.49418949826738795,kurang subur
jenis_tanah/kurang subur\pasir-106.jpg,0.00011837292167793409,0.04276406103202426,13.571809677468412,272033400.99999213,2706800.9999996577,0.00011837292167793409,0.5165694077922567,0.00011639497371500312,0.042539455959810936,13.583001544763178,272033400.9999684,2706801.0000000084,0.00011639497371500312,0.5042168644513989,0.00011846530494811475,0.042909473600437814,13.566484104601756,272033400.9999989,2706800.9999997304,0.00011846530494811475,0.5184721833949338,0.00011591650304726456,0.04172324871760924,13.591672145697828,272033400.9999633,2706800.999999837,0.00011591650304726456,0.4939565440120419,kurang subur
jenis_tanah/kurang subur\pasir-107.jpg,0.00013884766688793555,0.06220781861574597,13.426993982756086,272033400.9999913,2706801.0000010254,0.00013884766688793555,0.7608032680022608,0.0001245010294430141,0.054215994262760074,13.581660728229792,272033400.9999593,2706801.0000008494,0.0001245010294430141,0.6863579697555106,0.00012108863513124534,0.05190657833619138,13.611378046284193,272033400.9999884,2706801.000000094,0.00012108863513124534,0.6726820600998613,0.00011839964876464775,0.05040021015002958,13.649135959010067,272033400.9999586,2706801.000000908,0.00011839964876464775,0.6432541635440078,kurang subur
jenis_tanah/kurang subur\pasir-108.jpg,0.00013793080980222056,0.06207204926998695,13.431300936632834,272033400.99999046,2706801.0000010384,0.00013793080980222056,0.7610784317710239,0.00011797312616596875,0.05096659802229924,13.65238679829739,272033400.99995863,2706801.0000008885,0.00011797312616596875,0.6434027752520743,0.00012047657764340838,0.05178311973997371,13.613004253360964,272033400.99998987,2706801.00000109,0.00012047657764340838,0.6730680545522068,0.0001234998667773869,0.05393355790964978,13.58557695130854,272033400.9999592,2706801.000000849,0.0001234998667773869,0.6866581762575122,kurang subur
jenis_tanah/kurang subur\pasir-109.jpg,0.00013854883997274056,0.06217557258485994,13.427029837034663,272033400.9999922,2706801.0000010016,0.00013854883997274056,0.7608144441695991,0.00011837803488765919,0.05098673633375065,13.64971275271931,272033400.9999587,2706801.0000008824,0.00011837803488765919,0.6432409326276962,0.00012087252786888297,0.05173216662961141,13.60924070634487,272033400.9999896,2706801.000001101,0.00012087252786888297,0.6727848198673794,0.00012395235230672392,0.05369087339873603,13.58188395922822,272033400.9999592,2706801.0000008494,0.00012395235230672392,0.686465023522975,kurang subur
jenis_tanah/kurang subur\pasir-110.jpg,0.00012919091125224868,0.05927521514943638,13.496269284920398,272033400.99999297,2706801.000001049,0.00012919091125224868,0.7452446198785954,0.0001159724038091772,0.05221222042960534,13.637513153207736,272033400.9999585,2706801.000000814,0.0001159724038091772,0.6730892055269104,0.0001135229527647229,0.04984997645263788,13.662620886439091,272033400.9999907,2706801.0000010924,0.0001135229527647229,0.6605786974638593,0.00011115416477155527,0.048868208468736775,13.701625483192196,272033400.99995804,2706801.000000884,0.00011115416477155527,0.6315427612920648,kurang subur
jenis_tanah/subur\humus-001.jpg,0.6710758538751863,0.8269135494634132,2.521624464475282,272033400.9999895,2706801.0000000475,0.6710758538751863,0.5503914244593924,0.6450845848100131,0.8076550487765614,2.5941674700526125,272033400.9999807,2706801.000000096,0.6450845848100131,0.3884899518230174,0.6673666620115164,0.8243244165499675,2.544906197138466,272033400.99999475,2706800.9999999804,0.6673666620115164,0.5157989615223642,0.6474842571846563,0.8093773424458813,2.5919846430574554,272033401.00000596,2706801.0000000633,0.6474842571846563,0.39334855918981027,subur
jenis_tanah/subur\humus-002.jpg,0.057985712120920144,0.3407776995860709,8.313132907852324,231241793.00000104,2396288.9999999376,0.057985712120920144,0.6200557288649803,0.04663776981922413,0.2852613614898871,8.417752425316506,231241793.00000098,2396289.0000000093,0.04663776981922413,0.4397161237538518,0.05786942556008197,0.33902539779051855,8.32294695896257,231241793.00000155,2396289.0000000354,0.05786942556008197,0.6153498147468265,0.046624262865462784,0.2860410034142682,8.413954834556773,231241793.00000107,2396289.0000000456,0.046624262865462784,0.4384070687794992,subur
jenis_tanah/subur\humus-003.jpg,0.000571655607293244,0.13557971993235038,11.517141461686945,272033401.00004303,2706800.9999998244,0.000571655607293244,0.8576030144787379,0.00045317029266081163,0.10457738173566516,11.838871280051265,272033400.9999768,2706801.000000131,0.00045317029266081163,0.7669083189717991,0.0006036867785173186,0.14180888083070195,11.432288774272726,272033401.0000285,2706801.000000025,0.0006036867785173186,0.8776783893586199,0.000484561904818177,0.11264574397909057,11.751311912452696,272033400.9999809,2706800.999999883,0.000484561904818177,0.7980639999134261,subur
jenis_tanah/subur\humus-004.jpg,0.0005120935873927651,0.12877574487061857,11.683230406946159,272033400.9999911,2706800.999999831,0.0005120935873927651,0.8559000694347036,0.0004151485656390073,0.10359659186214434,11.965001561477575,272033400.9999794,2706801.0000003814,0.0004151485656390073,0.7797056632568643,0.0005187838462426425,0.12806151357635617,11.64767194043582,272033400.9999973,2706801.000000021,0.0005187838462426425,0.8649691457135922,0.0004032679033923983,0.10021021654715866,12.007378325013367,272033400.9999798,2706801.0000002664,0.0004032679033923983,0.7651135847217263,subur
jenis_tanah/subur\humus-005.jpg,0.0005650183934944814,0.13557143557534287,11.558965557682603,272033401.00001174,2706800.9999999027,0.0005650183934944814,0.8535295747387665,0.0004384439638378237,0.10293367769528176,11.901214522657446,272033400.99997383,2706801.000000107,0.0004384439638378237,0.7596790288942592,0.0005273488260764793,0.12535509532132114,11.635329481599795,272033401.0000178,2706800.9999998044,0.0005273488260764793,0.8442259840203865,0.00043655440565554504,0.10321660772481094,11.905777737840975,272033400.9999738,2706801.0000001113,0.00043655440565554504,0.7551055369425532,subur
jenis_tanah/subur\humus-006.jpg,0.264978557190729,0.5430042824938576,6.878449642377083,272033401.00001085,2706800.9999998473,0.264978557190729,0.7677659995708447,0.23689666629373654,0.5034315451988637,7.043166591519,272033401.00000644,2706801.000000124,0.23689666629373654,0.5737055107430908,0.26405474076805924,0.5381669892176681,6.924934163917745,272033401.0000038,2706801.000000045,0.26405474076805924,0.7335925646323711,0.2417850762130767,0.5108339624844557,7.002460083338946,272033401.0000172,2706801.0000000987,0.2417850762130767,0.6329628960436198,subur
jenis_tanah/subur\humus-007.jpg,0.26476776069552443,0.543276574230655,6.917170801314823,272033401.0000106,2706800.9999999064,0.26476776069552443,0.7819091699271543,0.23793073157622013,0.5042073722857439,7.084707838361895,272033401.00000066,2706801.000000113,0.23793073157622013,0.605052261733956,0.26424912017788105,0.5401904225015969,6.9511491267638155,272033400.9999934,2706801.0000001467,0.26424912017788105,0.7556276730827994,0.24092117114873346,0.5097523295909152,7.04459840247937,272033400.9999855,2706800.999999923,0.24092117114873346,0.6474694750947624,subur
jenis_tanah/subur\humus-008.jpg,0.3145245213406004,0.5827904673647266,6.30991229597162,261366601.00002626,2626801.0000001136,0.3145245213406004,0.7343514369393151,0.2821660687942038,0.544758515691804,6.440728404826962,261366600.9999725,2626801.000000247,0.2821660687942038,0.5620520639547393,0.3154484693930942,0.5848379437392773,6.295156554780515,261366601.00002518,2626801.0000003134,0.3154484693930942,0.743273834890029,0.2844476328227008,0.5475422808255986,6.419413961598921,261366601.0000525,2626800.9999998612,0.2844476328227008,0.5839793798275261,subur
jenis_tanah/subur\humus-009.jpg,0.7642486477377786,0.8890390568802817,1.6598777283910606,217195651.00000036,2286271.0000000386,0.7642486477377786,0.6138429152034667,0.7397776845452468,0.8690110189789304,1.7492192377374989,217195650.99999964,2286270.9999999683,0.7397776845452468,0.49479295610907303,0.7588681954588105,0.8845974445770762,1.68000658590443,217195651.00000092,2286271.0000000093,0.7588681954588105,0.6384688940333044,0.7409180146362572,0.8708061878580176,1.7422217420238724,217195650.99999592,2286270.999999998,0.7409180146362572,0.47915536569429934,subur
jenis_tanah/subur\humus-010.jpg,0.4681917236414965,0.7010154434960908,4.6058970556014724,272033401.0000191,2706801.0000002286,0.4681917236414965,0.7257813157862916,0.43829225918862974,0.6716109682855199,4.729519715666934,272033401.0000094,2706801.0000002077,0.43829225918862974,0.5736408076364484,0.4656687582437111,0.6965683106730386,4.630468679871759,272033401.0000156,2706801.0000002426,0.4656687582437111,0.7111943624461027,0.44223154185970176,0.6759246741662805,4.714047966346123,272033401.00004303,2706800.9999998254,0.44223154185970176,0.6149532608707977,subur
jenis_tanah/subur\humus-011.jpg,0.39392952366172995,0.6458354470640972,5.354915646371544,261366601.00001532,2626800.9999999693,0.39392952366172995,0.7114323685834343,0.36391541010639167,0.6140676798869037,5.4705117748083065,261366600.99996212,2626801.0000001783,0.36391541010639167,0.5613199804580561,0.3898606807024541,0.6402679112608175,5.38376269834464,261366600.99998775,2626800.9999996847,0.3898606807024541,0.6898609943969451,0.3652415831940816,0.615459432350228,5.464469595809246,261366600.9999892,2626800.9999998338,0.3652415831940816,0.5739248202943155,subur
jenis_tanah/subur\humus-012.jpg,0.46646143298663684,0.6960644567838958,4.634681065088431,272033400.9999823,2706800.9999997607,0.46646143298663684,0.7133713415626742,0.44132071611018586,0.6727176312583054,4.731524241026002,272033401.0000186,2706801.00000029,0.44132071611018586,0.5814141457206852,0.46832424153471547,0.6975310067224696,4.638084498806936,272033401.00000113,2706800.999999899,0.46832424153471547,0.7126123775755245,0.4425681723475123,0.6740184894047632,4.7236843310587515,272033401.0000237,2706800.999999746,0.4425681723475123,0.5971013672001562,subur
jenis_tanah/subur\humus-013.jpg,0.3892124471658497,0.6392974482559561,5.40402614440654,266660001.00002158,2666600.9999998757,0.3892124471658497,0.6837980685582273,0.35989322800649004,0.6085779151639332,5.504482598825998,266660001.00003323,2666600.9999999236,0.35989322800649004,0.5347554358980382,0.3847923191221793,0.6337679288448594,5.426086713003536,266660001.00002322,2666600.9999996363,0.3847923191221793,0.6616679509607687,0.36201285591230764,0.6112713432326154,5.4932573964349665,266660001.00001907,2666601.000000184,0.36201285591230764,0.546940975735204,subur
jenis_tanah/subur\humus-014.jpg,0.0019076434752783315,0.16916448876151294,11.719344004895536,272033400.99998415,2706800.9999998547,0.0019076434752783315,0.8838068396783391,0.0015793317293696764,0.13669488413748562,12.015078920737126,272033400.99998415,2706800.9999998086,0.0015793317293696764,0.8434792343204123,0.0024014208317151434,0.21742886694624702,11.327760320081879,272033400.99998116,2706801.000000257,0.0024014208317151434,0.9350774775373841,0.0017404799837410006,0.15378845427518037,11.82927705554323,272033400.99997056,2706800.9999998068,0.0017404799837410006,0.8684586730856496,subur
jenis_tanah/subur\humus-015.jpg,0.03727773840577057,0.32050004933093235,10.077456871671675,272033401.0000213,2706800.9999998715,0.03727773840577057,0.8892666271110461,0.034214691454462764,0.27816412287724784,10.307751286526011,272033401.00001633,2706801.000000133,0.034214691454462764,0.8482147674099682,0.03952056118480249,0.3414851920498587,9.886497179324232,272033400.99999785,2706801.000000025,0.03952056118480249,0.9178254114712026,0.03442855389029922,0.2833659694125451,10.212149154707667,272033401.00001824,2706800.99999982,0.03442855389029922,0.8652325456046744,subur
jenis_tanah/subur\humus-016.png,0.30699251732743366,0.5736964703425392,6.19861985719008,272033400.9999809,2706801.0000001006,0.30699251732743366,0.6492053606046896,0.27168873020727624,0.5314499724021465,6.258742874743958,272033400.9999744,2706800.9999998333,0.27168873020727624,0.4469877678224682,0.30095432109583936,0.5628376409136324,6.245232811456466,272033400.9999726,2706800.999999879,0.30095432109583936,0.5929477110972652,0.27808322867530133,0.5381467099182925,6.2584648291820475,272033400.9999925,2706800.999999795,0.27808322867530133,0.48752724826050453,subur
jenis_tanah/subur\humus-017.png,0.33317426443549736,0.5924348261528001,5.787890752710776,245958440.99997476,2509781.000000234,0.33317426443549736,0.5882619556242039,0.29386249147884136,0.5507616834063611,5.8169701151459705,245958441.00001326,2509780.9999999893,0.29386249147884136,0.36011866540216547,0.3250432992348626,0.5820032551864986,5.819241708366995,245958440.99998868,2509781.00000019,0.3250432992348626,0.5207955845419534,0.30006158320519594,0.5577684049971801,5.818321969022414,245958441.00001475,2509781.0000001714,0.30006158320519594,0.403272537080592,subur
jenis_tanah/subur\humus-018.png,0.309540179748726,0.5739349208240015,6.145721921819363,272033400.9999827,2706800.9999998733,0.309540179748726,0.6058654612752228,0.2687683971924679,0.5285068552383283,6.189338692358161,272033401.00002337,2706801.000000195,0.2687683971924679,0.3543876929586821,0.29886582546004786,0.559621511336769,6.185619971705921,272033400.9999882,2706800.9999999986,0.29886582546004786,0.5141948520988165,0.2751678068481493,0.5354304240043191,6.187602920962332,272033400.9999857,2706800.9999997434,0.2751678068481493,0.40741980441391085,subur
